Day,Day High,Day Low,Daily Range,Current Day Open,Multiplier to Range,Entry Level Long,Entry Level Short,Break Type,Strike,Expiry,DTE,Contract,Option Type,Entry Time,Entry Price,Exit Time,Exit Price,Remark,Points,Slippage,Points w cs,Qty,PnL,PnL w cs,ROI%,ROI% w cs,Previous Day,Trade Year
2023-04-25,17807.25,17717.3,89.95000000000073,17767.3,50%,17812.275,17722.324999999997,low,17800,2023-04-27,1,NIFTY23APR17800CE,CE,2023-04-26 09:46:00,19.3,2023-04-26 12:41:00,53.65,SL Hit,-34.349999999999994,0.7295,-35.079499999999996,4550.561797752809,-156311.79775280895,-159631.43258426964,-1.7367977528089884,-1.7736825842696626,,2023
,17826.8,17711.95,114.84999999999854,17813.1,50%,17870.524999999998,17755.675,high,17750,2023-04-27,0,NIFTY23APR17750PE,PE,2023-04-27 13:23:00,1.25,2023-04-27 15:30:00,0.05,EOD Closing,1.2,0.013000000000000001,1.187,4563.380281690141,5476.056338028168,5416.732394366198,0.06084507042253521,0.06018591549295776,2023-04-26,2023
,17931.25,17798.2,133.04999999999927,17950.4,50%,18016.925000000003,17883.875,high,17900,2023-05-04,6,NIFTY2350417900PE,PE,2023-04-28 15:01:00,24.4,2023-04-28 15:30:00,0.05,EOD Closing,24.349999999999998,0.2445,24.1055,4525.139664804469,110187.15083798881,109080.75418994413,1.2243016759776535,1.212008379888268,2023-04-27,2023
2023-05-02,18179.8,18106.2,73.59999999999854,18113.8,50%,18150.6,18077.0,low,18150,2023-05-04,1,NIFTY2350418150CE,CE,2023-05-03 09:15:00,29.15,2023-05-03 15:30:00,107.25,EOD Closing,-78.1,1.364,-79.464,4462.809917355372,-348545.45454545453,-354632.7272727273,-3.8727272727272726,-3.940363636363636,,2023
,18116.25,18043.35,72.90000000000146,18081.0,50%,18117.45,18044.55,high,18050,2023-05-04,0,NIFTY2350418050PE,PE,2023-05-04 09:24:00,14.7,2023-05-04 15:30:00,0.05,EOD Closing,14.649999999999999,0.1475,14.502499999999998,4487.534626038781,65742.38227146814,65080.470914127414,0.7304709141274238,0.7231163434903046,2023-05-03,2023
,18267.1,18071.25,195.84999999999854,18117.3,50%,18215.225,18019.375,high,18000,2023-05-11,6,NIFTY2351118000PE,PE,2023-05-05 10:45:00,17.75,2023-05-05 15:04:00,54.0,SL Hit,-36.25,0.7175,-36.9675,4500.0,-163125.0,-166353.75,-1.8125,-1.848375,2023-05-04,2023
,18216.95,18055.7,161.25,18120.6,50%,18201.225,18039.975,high,18050,2023-05-11,3,NIFTY2351118050PE,PE,2023-05-08 09:47:00,23.85,2023-05-08 15:30:00,0.05,EOD Closing,23.8,0.23900000000000002,23.561,4487.534626038781,106803.324099723,105730.80332409973,1.1867036011080334,1.174786703601108,2023-05-05,2023
2023-05-09,18343.9,18230.45,113.45000000000073,18313.6,50%,18370.324999999997,18256.875,low,18350,2023-05-11,1,NIFTY2351118350CE,CE,2023-05-10 09:36:00,25.3,2023-05-10 15:30:00,0.1,EOD Closing,25.2,0.254,24.945999999999998,4414.1689373297,111237.05722070845,110115.8583106267,1.2359673024523161,1.2235095367847413,,2023
2023-05-10,18326.3,18212.75,113.54999999999927,18357.8,50%,18414.574999999997,18301.025,low,18400,2023-05-11,0,NIFTY2351118400CE,CE,2023-05-11 09:27:00,10.35,2023-05-11 09:34:00,10.85,SL Hit,-0.5,0.212,-0.712,4402.173913043478,-2201.086956521739,-3134.347826086956,-0.024456521739130432,-0.034826086956521736,,2023
,18357.8,18270.8,87.0,18273.75,50%,18317.25,18230.25,high,18250,2023-05-18,6,NIFTY2351818250PE,PE,2023-05-12 13:40:00,59.0,2023-05-12 15:30:00,119.75,EOD Closing,-60.75,1.7875,-62.5375,4438.356164383562,-269630.1369863014,-277563.698630137,-2.9958904109589044,-3.0840410958904116,2023-05-11,2023
2023-05-11,18357.8,18270.8,87.0,18273.75,50%,18317.25,18230.25,low,18300,2023-05-18,6,NIFTY2351818300CE,CE,2023-05-12 09:22:00,72.95,2023-05-12 15:30:00,0.05,EOD Closing,72.9,0.73,72.17,4426.229508196721,322672.131147541,319440.98360655736,3.5852459016393445,3.5493442622950817,,2023
,18342.0,18194.85,147.15000000000146,18339.3,50%,18412.875,18265.725,high,18250,2023-05-18,3,NIFTY2351818250PE,PE,2023-05-15 11:25:00,26.3,2023-05-15 15:30:00,119.75,EOD Closing,-93.45,1.4605000000000001,-94.9105,4438.356164383562,-414764.3835616439,-421246.6027397261,-4.608493150684932,-4.680517808219179,2023-05-12,2023
2023-05-15,18458.25,18291.5,166.75,18432.35,50%,18515.725,18348.975,low,18500,2023-05-18,2,NIFTY2351818500CE,CE,2023-05-16 11:37:00,17.7,2023-05-16 15:30:00,0.05,EOD Closing,17.65,0.1775,17.4725,4378.378378378378,77278.37837837837,76501.21621621621,0.8586486486486486,0.8500135135135135,,2023
2023-05-16,18432.35,18265.05,167.29999999999927,18300.45,50%,18384.1,18216.800000000003,low,18400,2023-05-18,1,NIFTY2351818400CE,CE,2023-05-17 11:01:00,7.6,2023-05-17 15:30:00,0.05,EOD Closing,7.55,0.0765,7.4735,4402.173913043478,33236.41304347826,32899.64673913043,0.3692934782608695,0.36555163043478256,,2023
2023-05-17,18307.4,18115.7,191.70000000000073,18287.5,50%,18383.35,18191.65,low,18400,2023-05-18,0,NIFTY2351818400CE,CE,2023-05-18 12:53:00,1.6,2023-05-18 15:30:00,0.05,EOD Closing,1.55,0.0165,1.5335,4402.173913043478,6823.369565217391,6750.733695652174,0.07581521739130435,0.07500815217391305,,2023
2023-05-18,18296.45,18105.4,191.04999999999927,18186.15,50%,18281.675000000003,18090.625,low,18300,2023-05-25,6,NIFTY23MAY18300CE,CE,2023-05-19 09:50:00,28.8,2023-05-19 15:30:00,23.4,EOD Closing,5.400000000000002,0.522,4.878000000000002,4426.229508196721,23901.639344262305,21591.147540983617,0.26557377049180336,0.23990163934426242,,2023
,18217.7,18061.15,156.54999999999927,18201.1,50%,18279.375,18122.824999999997,high,18100,2023-05-25,3,NIFTY23MAY18100PE,PE,2023-05-22 09:39:00,22.85,2023-05-22 15:30:00,0.05,EOD Closing,22.8,0.22900000000000004,22.571,4475.138121546961,102033.1491712707,101008.34254143646,1.1337016574585634,1.1223149171270719,2023-05-19,2023
,18419.65,18324.45,95.20000000000073,18294.8,50%,18342.4,18247.199999999997,high,18250,2023-05-25,1,NIFTY23MAY18250PE,PE,2023-05-24 09:49:00,21.25,2023-05-24 12:35:00,23.65,SL Hit,-2.3999999999999986,0.449,-2.8489999999999984,4438.356164383562,-10652.054794520542,-12644.876712328762,-0.11835616438356159,-0.14049863013698624,2023-05-23,2023
,18392.5,18263.9,128.59999999999854,18268.9,50%,18333.2,18204.600000000002,high,18200,2023-05-25,0,NIFTY23MAY18200PE,PE,2023-05-25 15:14:00,0.1,2023-05-25 15:30:00,0.05,EOD Closing,0.05,0.0015000000000000002,0.0485,4450.549450549451,222.52747252747255,215.85164835164838,0.002472527472527473,0.0023983516483516484,2023-05-24,2023
2023-05-24,18392.5,18263.9,128.59999999999854,18268.9,50%,18333.2,18204.600000000002,low,18350,2023-05-25,0,NIFTY23MAY18350CE,CE,2023-05-25 13:41:00,1.0,2023-05-25 15:30:00,0.15,EOD Closing,0.85,0.0115,0.8385,4414.1689373297,3752.043596730245,3701.280653950954,0.04168937329700272,0.041125340599455044,,2023
,18337.0,18202.8,134.20000000000073,18368.35,50%,18435.449999999997,18301.25,high,18300,2023-06-01,6,NIFTY2360118300PE,PE,2023-05-26 12:01:00,40.6,2023-05-26 15:30:00,0.05,EOD Closing,40.550000000000004,0.4065,40.1435,4426.229508196721,179483.60655737706,177684.34426229508,1.9942622950819673,1.9742704918032785,2023-05-25,2023
,18640.35,18582.2,58.14999999999782,18606.65,50%,18635.725,18577.575000000004,high,18600,2023-06-01,2,NIFTY2360118600PE,PE,2023-05-30 09:22:00,56.9,2023-05-30 15:30:00,112.9,EOD Closing,-56.00000000000001,1.6980000000000002,-57.69800000000001,4354.8387096774195,-243870.9677419355,-251265.4838709678,-2.709677419354839,-2.7918387096774198,2023-05-29,2023
2023-05-29,18640.35,18582.2,58.14999999999782,18606.65,50%,18635.725,18577.575000000004,low,18650,2023-06-01,2,NIFTY2360118650CE,CE,2023-05-30 09:15:00,45.75,2023-05-30 09:25:00,63.95,SL Hit,-18.200000000000003,1.097,-19.297000000000004,4343.163538873994,-79045.57640750671,-83810.02680965148,-0.8782841823056301,-0.9312225201072386,,2023
2023-05-30,18661.75,18577.55,84.20000000000073,18594.2,50%,18636.300000000003,18552.1,low,18650,2023-06-01,1,NIFTY2360118650CE,CE,2023-05-31 09:30:00,21.15,2023-05-31 15:30:00,0.05,EOD Closing,21.099999999999998,0.212,20.887999999999998,4343.163538873994,91640.75067024126,90719.99999999999,1.0182305630026807,1.0079999999999998,,2023
2023-05-31,18602.4,18484.05,118.35000000000218,18579.4,50%,18638.575000000004,18520.225,low,18650,2023-06-01,0,NIFTY2360118650CE,CE,2023-06-01 09:26:00,4.65,2023-06-01 15:30:00,0.05,EOD Closing,4.6000000000000005,0.047,4.553000000000001,4343.163538873994,19978.552278820374,19774.4235924933,0.22198391420911526,0.21971581769436999,,2023
2023-06-01,18580.05,18465.35,114.70000000000073,18550.85,50%,18608.199999999997,18493.5,low,18600,2023-06-08,6,NIFTY2360818600CE,CE,2023-06-02 10:05:00,56.7,2023-06-02 15:30:00,30.0,EOD Closing,26.700000000000003,0.867,25.833000000000002,4354.8387096774195,116274.19354838712,112498.54838709679,1.291935483870968,1.249983870967742,,2023
2023-06-05,18639.4,18583.3,56.10000000000218,18600.8,50%,18628.85,18572.75,low,18650,2023-06-08,2,NIFTY2360818650CE,CE,2023-06-06 10:05:00,35.5,2023-06-06 15:30:00,0.1,EOD Closing,35.4,0.35600000000000004,35.044,4343.163538873994,153747.9892761394,152201.82305630023,1.7083109919571042,1.6911313672922248,,2023
,18622.05,18531.95,90.09999999999854,18665.6,50%,18710.649999999998,18620.55,high,18600,2023-06-08,1,NIFTY2360818600PE,PE,2023-06-07 14:44:00,10.45,2023-06-07 15:30:00,0.1,EOD Closing,10.35,0.1055,10.2445,4354.8387096774195,45072.58064516129,44613.145161290326,0.5008064516129033,0.49570161290322584,2023-06-06,2023
,18738.75,18636.5,102.25,18725.35,50%,18776.475,18674.225,high,18650,2023-06-08,0,NIFTY2360818650PE,PE,2023-06-08 10:47:00,3.0,2023-06-08 14:58:00,17.95,SL Hit,-14.95,0.2095,-15.1595,4343.163538873994,-64930.29490616621,-65840.18766756031,-0.7214477211796245,-0.7315576407506702,2023-06-07,2023
2023-06-07,18738.75,18636.5,102.25,18725.35,50%,18776.475,18674.225,low,18800,2023-06-08,0,NIFTY2360818800CE,CE,2023-06-08 14:46:00,0.45,2023-06-08 15:30:00,0.05,EOD Closing,0.4,0.005,0.395,4308.510638297872,1723.404255319149,1701.8617021276596,0.019148936170212766,0.018909574468085107,,2023
2023-06-08,18777.8,18615.95,161.84999999999854,18655.9,50%,18736.825,18574.975000000002,low,18750,2023-06-15,6,NIFTY2361518750CE,CE,2023-06-09 13:55:00,27.95,2023-06-09 15:30:00,0.1,EOD Closing,27.849999999999998,0.2805,27.569499999999998,4320.0,120311.99999999999,119100.23999999999,1.3367999999999998,1.323336,,2023
,18625.1,18560.8,64.29999999999927,18631.8,50%,18663.949999999997,18599.65,high,18600,2023-06-15,2,NIFTY2361518600PE,PE,2023-06-13 09:15:00,31.85,2023-06-13 15:30:00,0.05,EOD Closing,31.8,0.319,31.481,4354.8387096774195,138483.87096774194,137094.67741935485,1.538709677419355,1.5232741935483871,2023-06-12,2023
2023-06-13,18727.75,18631.8,95.95000000000073,18744.6,50%,18792.574999999997,18696.625,low,18800,2023-06-15,1,NIFTY2361518800CE,CE,2023-06-14 09:39:00,15.95,2023-06-14 10:47:00,19.05,SL Hit,-3.1000000000000014,0.35000000000000003,-3.4500000000000015,4308.510638297872,-13356.38297872341,-14864.361702127664,-0.148404255319149,-0.16515957446808516,,2023
2023-06-14,18769.5,18690.6,78.90000000000146,18774.45,50%,18813.9,18735.0,low,18800,2023-06-15,0,NIFTY2361518800CE,CE,2023-06-15 09:15:00,10.7,2023-06-15 09:56:00,15.15,SL Hit,-4.450000000000001,0.2585,-4.708500000000001,4308.510638297872,-19172.872340425536,-20286.622340425532,-0.21303191489361709,-0.22540691489361703,,2023
,18793.9,18669.2,124.70000000000073,18723.3,50%,18785.65,18660.949999999997,high,18650,2023-06-22,6,NIFTY2362218650PE,PE,2023-06-16 14:14:00,22.35,2023-06-16 15:30:00,0.05,EOD Closing,22.3,0.22400000000000003,22.076,4343.163538873994,96852.54691689007,95879.6782841823,1.0761394101876673,1.0653297587131367,2023-06-15,2023
2023-06-16,18863.95,18712.7,151.25,18873.3,50%,18948.925,18797.675,low,18950,2023-06-22,3,NIFTY2362218950CE,CE,2023-06-19 10:33:00,22.55,2023-06-19 15:30:00,0.1,EOD Closing,22.45,0.22650000000000003,22.223499999999998,4274.406332453826,95960.42216358839,94992.26912928758,1.0662269129287598,1.0554696569920843,,2023
,18879.0,18719.3,159.70000000000073,18752.35,50%,18832.199999999997,18672.5,high,18650,2023-06-22,2,NIFTY2362218650PE,PE,2023-06-20 15:24:00,8.6,2023-06-20 15:30:00,0.05,EOD Closing,8.549999999999999,0.08650000000000001,8.4635,4343.163538873994,37134.04825737265,36758.36461126005,0.41260053619302944,0.40842627345844496,2023-06-19,2023
2023-06-19,18879.0,18719.3,159.70000000000073,18752.35,50%,18832.199999999997,18672.5,low,18850,2023-06-22,2,NIFTY2362218850CE,CE,2023-06-20 09:31:00,15.85,2023-06-20 15:30:00,0.05,EOD Closing,15.799999999999999,0.159,15.640999999999998,4297.082228116711,67893.89920424404,67210.66312997347,0.7543766578249337,0.7467851458885942,,2023
2023-06-21,18875.65,18794.9,80.75,18853.6,50%,18893.975,18813.225,low,18900,2023-06-22,0,NIFTY2362218900CE,CE,2023-06-22 12:10:00,5.25,2023-06-22 15:30:00,0.05,EOD Closing,5.2,0.053,5.147,4285.714285714285,22285.714285714286,22058.571428571428,0.24761904761904763,0.2450952380952381,,2023
2023-06-22,18886.05,18760.6,125.45000000000073,18741.85,50%,18804.574999999997,18679.125,low,18800,2023-06-28,5,NIFTY23JUN18800CE,CE,2023-06-23 09:27:00,,2023-06-23 15:30:00,,EOD Closing,,,,4308.510638297872,,,,,,2023
,18721.75,18647.65,74.09999999999854,18748.55,50%,18785.6,18711.5,high,18700,2023-06-28,1,NIFTY23JUN18700PE,PE,2023-06-27 14:16:00,,2023-06-27 15:30:00,,EOD Closing,,,,4331.550802139038,,,,,2023-06-26,2023
,18829.15,18714.5,114.65000000000146,18908.15,50%,18965.475000000002,18850.825,high,18850,2023-06-28,0,NIFTY23JUN18850PE,PE,2023-06-28 11:48:00,,2023-06-28 15:30:00,,EOD Closing,,,,4297.082228116711,,,,,2023-06-27,2023
,19010.4,18861.45,148.95000000000073,19076.85,50%,19151.324999999997,19002.375,high,19000,2023-07-06,6,NIFTY2370619000PE,PE,2023-06-30 13:17:00,36.65,2023-06-30 15:30:00,0.1,EOD Closing,36.55,0.3675,36.1825,4263.1578947368425,155818.42105263157,154251.7105263158,1.7313157894736841,1.7139078947368422,2023-06-28,2023
,19201.1,19028.15,172.9499999999971,19246.5,50%,19332.975,19160.025,high,19150,2023-07-06,3,NIFTY2370619150PE,PE,2023-07-03 10:28:00,30.4,2023-07-03 15:30:00,0.1,EOD Closing,30.299999999999997,0.305,29.994999999999997,4229.76501305483,128161.87989556133,126871.80156657961,1.4240208877284593,1.4096866840731066,2023-06-30,2023
2023-07-03,19344.6,19242.2,102.39999999999782,19406.6,50%,19457.799999999996,19355.4,low,19450,2023-07-06,2,NIFTY2370619450CE,CE,2023-07-04 09:39:00,31.15,2023-07-04 09:40:00,32.75,SL Hit,-1.6000000000000014,0.639,-2.2390000000000017,4164.52442159383,-6663.239074550134,-9324.370179948592,-0.07403598971722372,-0.10360411311053991,,2023
,19421.25,19340.55,80.70000000000073,19385.7,50%,19426.050000000003,19345.35,high,19350,2023-07-06,0,NIFTY2370619350PE,PE,2023-07-06 09:59:00,18.7,2023-07-06 15:30:00,0.05,EOD Closing,18.65,0.1875,18.4625,4186.046511627907,78069.76744186047,77284.88372093023,0.8674418604651164,0.8587209302325581,2023-07-05,2023
,19511.95,19374.9,137.04999999999927,19422.8,50%,19491.324999999997,19354.275,high,19350,2023-07-13,6,NIFTY2371319350PE,PE,2023-07-07 09:33:00,50.2,2023-07-07 12:00:00,86.65,SL Hit,-36.45,1.3685000000000003,-37.8185,4186.046511627907,-152581.39534883725,-158310.00000000003,-1.6953488372093026,-1.7590000000000003,2023-07-06,2023
2023-07-06,19511.95,19374.9,137.04999999999927,19422.8,50%,19491.324999999997,19354.275,low,19500,2023-07-13,6,NIFTY2371319500CE,CE,2023-07-07 12:42:00,43.1,2023-07-07 15:30:00,0.1,EOD Closing,43.0,0.43200000000000005,42.568,4153.846153846154,178615.38461538462,176820.9230769231,1.984615384615385,1.9646769230769232,,2023
,19435.75,19327.4,108.34999999999854,19427.1,50%,19481.274999999998,19372.925,high,19350,2023-07-13,2,NIFTY2371319350PE,PE,2023-07-11 09:51:00,22.6,2023-07-11 15:30:00,0.05,EOD Closing,22.55,0.22650000000000003,22.3235,4186.046511627907,94395.34883720931,93447.20930232559,1.0488372093023257,1.0383023255813955,2023-07-10,2023
2023-07-11,19513.95,19408.8,105.15000000000146,19497.45,50%,19550.025,19444.875,low,19550,2023-07-13,1,NIFTY2371319550CE,CE,2023-07-12 09:24:00,22.4,2023-07-12 15:30:00,0.1,EOD Closing,22.299999999999997,0.225,22.074999999999996,4143.222506393862,92393.86189258311,91461.63682864449,1.0265984654731457,1.016240409207161,,2023
,19497.45,19362.65,134.79999999999927,19495.2,50%,19562.6,19427.800000000003,high,19450,2023-07-13,0,NIFTY2371319450PE,PE,2023-07-13 10:10:00,9.4,2023-07-13 15:30:00,37.9,EOD Closing,-28.5,0.473,-28.973,4164.52442159383,-118688.94601542415,-120658.76606683804,-1.318766066838046,-1.3406529562982004,2023-07-12,2023
2023-07-12,19497.45,19362.65,134.79999999999927,19495.2,50%,19562.6,19427.800000000003,low,19550,2023-07-13,0,NIFTY2371319550CE,CE,2023-07-13 14:42:00,0.65,2023-07-13 15:30:00,0.1,EOD Closing,0.55,0.0075,0.5425000000000001,4143.222506393862,2278.7723785166245,2247.6982097186706,0.02531969309462916,0.024974424552429673,,2023
,19566.45,19386.6,179.85000000000218,19493.45,50%,19583.375,19403.525,high,19400,2023-07-20,6,NIFTY2372019400PE,PE,2023-07-14 15:20:00,29.35,2023-07-14 15:30:00,0.05,EOD Closing,29.3,0.29400000000000004,29.006,4175.257731958763,122335.05154639175,121107.52577319587,1.359278350515464,1.345639175257732,2023-07-13,2023
,19594.55,19434.15,160.39999999999782,19612.15,50%,19692.35,19531.950000000004,high,19550,2023-07-20,3,NIFTY2372019550PE,PE,2023-07-17 15:05:00,35.05,2023-07-17 15:30:00,0.05,EOD Closing,35.0,0.3509999999999999,34.649,4143.222506393862,145012.78772378518,143558.51662404093,1.6112531969309463,1.5950946291560104,2023-07-14,2023
2023-07-17,19731.55,19563.7,167.84999999999854,19787.5,50%,19871.425,19703.575,low,19850,2023-07-20,2,NIFTY2372019850CE,CE,2023-07-18 11:44:00,26.3,2023-07-18 11:48:00,30.95,SL Hit,-4.649999999999999,0.5725,-5.222499999999998,4080.6045340050377,-18974.81108312342,-21310.9571788413,-0.21083123425692687,-0.2367884130982367,,2023
2023-07-18,19817.75,19690.25,127.5,19802.95,50%,19866.7,19739.2,low,19850,2023-07-20,1,NIFTY2372019850CE,CE,2023-07-19 11:17:00,22.85,2023-07-19 15:01:00,38.0,SL Hit,-15.149999999999999,0.6085,-15.758499999999998,4080.6045340050377,-61821.158690176315,-64304.20654911838,-0.6869017632241813,-0.7144911838790932,,2023
,19849.2,19727.55,121.65000000000146,19831.7,50%,19892.525,19770.875,high,19750,2023-07-20,0,NIFTY2372019750PE,PE,2023-07-20 12:54:00,6.6,2023-07-20 15:30:00,0.15,EOD Closing,6.449999999999999,0.0675,6.382499999999999,4101.265822784811,26453.164556962027,26176.32911392405,0.29392405063291144,0.2908481012658228,2023-07-19,2023
2023-07-19,19849.2,19727.55,121.65000000000146,19831.7,50%,19892.525,19770.875,low,19900,2023-07-20,0,NIFTY2372019900CE,CE,2023-07-20 09:47:00,10.85,2023-07-20 11:58:00,16.55,SL Hit,-5.700000000000001,0.27399999999999997,-5.974000000000001,4070.35175879397,-23201.005025125633,-24316.28140703518,-0.25778894472361813,-0.2701809045226131,,2023
2023-07-24,19782.15,19659.6,122.55000000000291,19729.35,50%,19790.625,19668.074999999997,low,19800,2023-07-27,2,NIFTY23JUL19800CE,CE,2023-07-25 09:50:00,37.75,2023-07-25 15:30:00,0.15,EOD Closing,37.6,0.379,37.221000000000004,4090.909090909091,153818.18181818182,152267.7272727273,1.709090909090909,1.6918636363636368,,2023
,19729.35,19616.65,112.69999999999709,19733.35,50%,19789.699999999997,19677.0,high,19700,2023-07-27,1,NIFTY23JUL19700PE,PE,2023-07-26 09:54:00,32.55,2023-07-26 15:30:00,43.7,EOD Closing,-11.150000000000006,0.7625000000000001,-11.912500000000005,4111.675126903553,-45845.17766497464,-48980.3299492386,-0.5093908629441627,-0.5442258883248733,2023-07-25,2023
2023-07-26,19825.1,19716.75,108.34999999999854,19850.9,50%,19905.075,19796.725000000002,low,19900,2023-07-27,0,NIFTY23JUL19900CE,CE,2023-07-27 10:41:00,10.2,2023-07-27 15:30:00,0.1,EOD Closing,10.1,0.103,9.997,4070.35175879397,41110.5527638191,40691.306532663315,0.45678391959799,0.4521256281407035,,2023
,19690.3,19563.6,126.70000000000073,19666.35,50%,19729.699999999997,19603.0,high,19600,2023-08-03,3,NIFTY2380319600PE,PE,2023-07-31 15:00:00,27.0,2023-07-31 15:30:00,217.95,EOD Closing,-190.95,2.4495,-193.3995,4132.65306122449,-789130.1020408162,-799253.0357142857,-8.768112244897958,-8.880589285714285,2023-07-28,2023
2023-07-28,19690.3,19563.6,126.70000000000073,19666.35,50%,19729.699999999997,19603.0,low,19750,2023-08-03,3,NIFTY2380319750CE,CE,2023-07-31 09:21:00,44.05,2023-07-31 10:43:00,66.3,SL Hit,-22.25,1.1035,-23.3535,4101.265822784811,-91253.16455696203,-95778.91139240508,-1.0139240506329115,-1.0642101265822785,,2023
2023-08-01,19793.7,19704.85,88.85000000000218,19655.4,50%,19699.825000000004,19610.975,low,19700,2023-08-03,1,NIFTY2380319700CE,CE,2023-08-02 10:13:00,24.2,2023-08-02 15:30:00,0.1,EOD Closing,24.099999999999998,0.24300000000000002,23.857,4111.675126903553,99091.37055837562,98092.23350253806,1.1010152284263959,1.0899137055837562,,2023
2023-08-02,19673.4,19425.7,247.70000000000073,19463.75,50%,19587.6,19339.9,low,19600,2023-08-03,0,NIFTY2380319600CE,CE,2023-08-03 13:21:00,1.55,2023-08-03 15:30:00,0.1,EOD Closing,1.45,0.0165,1.4335,4132.65306122449,5992.346938775509,5924.158163265306,0.0665816326530612,0.06582397959183674,,2023
